epoch,train_loss,val_loss,train_object_loss,train_event_loss,train_attribute_loss,val_object_loss,val_event_loss,val_attribute_loss,val_object_macro_f1,val_event_macro_f1,val_attribute_macro_f1,train_changeflag_loss,val_changeflag_loss,val_changeflag_f1
11,1.155440985246469,1.8977169763100774,0.24085531105066985,0.4427546096667079,0.4453982733588182,0.5053542170575575,0.725789701664134,0.5805300696703949,0.2086503052307912,0.2697743840776301,0.198646146708117,0.052865577058312095,0.17208593593616234,0.9503214494447692
12,1.0952059913227576,1.9321529241768938,0.22337695410233419,0.4191262612816032,0.42983209950323326,0.5209827520639488,0.738455843229435,0.5874351509111492,0.21496696572300564,0.2708308625001182,0.2017426891418175,0.04574135433569664,0.17055830827571059,0.9531615925058547
13,1.0440088064615962,1.9698364434665756,0.20979351169280425,0.39702135915974623,0.41724052138000955,0.5413929570074144,0.7557837200890246,0.587042114256244,0.20764658247778175,0.2709793140484581,0.19713345898971787,0.03990682732768869,0.17123529207157462,0.9538820782253357
14,0.9874217105275802,2.000843380920981,0.19374441975400647,0.37371682210732965,0.4035609460059013,0.5410081206477786,0.7715403721912911,0.5964189071796442,0.21546270195603268,0.2647596641258981,0.196273911140751,0.03279903446473466,0.18375196714738481,0.9508584961515689
15,0.9410556559344284,2.046909637553127,0.18133919686079025,0.3551360901075465,0.38936974256093265,0.5574855745622986,0.7944891216527474,0.6012471792239108,0.21317593118306413,0.26631322988435707,0.20084455156094336,0.030421246461684013,0.18737550122712396,0.9504716981132075
16,0.8994720933091549,2.0553610856203655,0.16997205033784604,0.33678702748458805,0.37916827998088515,0.5662258143879866,0.8001448355713173,0.5966568863215415,0.21497494894914845,0.26738019731721846,0.19884747741896303,0.027089471587527343,0.18466710684036738,0.9497663551401869
17,0.8611228702632525,2.0878208376663294,0.16039348149117622,0.3186050495346084,0.3701201756946913,0.5733794319982591,0.8165709552306094,0.6031217991227382,0.2065230988812841,0.2592673246206931,0.20320377013222116,0.024008321845975084,0.18949726444522016,0.9492325855962219
18,0.8266884611763117,2.1132954819814156,0.15265050894431487,0.30484328538406896,0.35856627826472276,0.5959748150045542,0.8191238528509673,0.603801698570973,0.22248093893802764,0.26635050369011254,0.2041765393654695,0.021256771023946863,0.1887901460041145,0.9513196480938416
19,0.7976020005823091,2.157315152844316,0.14450316472362926,0.29258961554702,0.3502736906058916,0.6017421273710696,0.8486396621814684,0.6108992834036288,0.21162426539734772,0.26574092769313135,0.20533717532771475,0.020471061210197802,0.19206809366465008,0.9514335868929198
20,0.7700036750494978,2.2321438331549106,0.13678526616733494,0.2807016564917018,0.34327110352406975,0.6288136381802982,0.8823134594253803,0.6234162063582948,0.21510974838974986,0.2490112553774818,0.20430189199547566,0.01849129482506568,0.19520093522671805,0.9488536155202821
21,0.7480456283074299,2.2173664917875278,0.13212838262774562,0.2715892741698345,0.33586972064644327,0.6301707248693627,0.8714614856105886,0.619030499977893,0.2152376141475685,0.2547465301928568,0.2046396423379618,0.01691651332924384,0.19340742655147455,0.9526038619075483
22,0.7291710950036085,2.2553594214351556,0.1284312626332727,0.2623397110755207,0.3298950303374356,0.6420429929306632,0.8916242000107703,0.623868178576231,0.20510524554001855,0.24617542474075438,0.20208012899130412,0.01701017953668728,0.19564811248136194,0.952046783625731
23,0.7104099310991419,2.2592763862523593,0.12338104519907755,0.2552049283990423,0.3245355193396561,0.6390214358260365,0.9000500000425076,0.6220856871161806,0.2109758932357738,0.254560337928774,0.2073670493384646,0.014576877346475616,0.19623857415526322,0.9545983701979045
24,0.6965246095912148,2.2869267388197936,0.12016522912806227,0.2502460585523198,0.31901173646213443,0.6539162111860749,0.9046853941767231,0.6286158064184221,0.20319952027830235,0.25410540729494185,0.20845130847666118,0.014203159545569588,0.19941863990511352,0.9489736070381232
25,0.6878990767566302,2.3171489111294874,0.11815722030765227,0.24510630589860086,0.3173460177792848,0.6658091540448368,0.9195839871750459,0.6313562770619204,0.2044257023888126,0.2510122763529685,0.20591402054710714,0.014579056861689527,0.20079902202920302,0.9513196480938416
26,0.6778525878454893,2.351717340612882,0.11497098270035883,0.2424733474964404,0.31349234840342105,0.6767707675891487,0.9348236406957241,0.6388836355977937,0.20024128045812498,0.2504620273452604,0.20234591914749064,0.013831812461823908,0.2024785215035081,0.9500880798590722
27,0.6715052255237376,2.3485150636222802,0.11409665433732608,0.23842441455553506,0.3124799085709885,0.6763930078840962,0.9325804536377913,0.6382875896402096,0.20033473244529976,0.25343662277215545,0.20439874426324398,0.013008497735371684,0.2025079745247862,0.9501466275659824
28,0.6629962275046428,2.3407455820002054,0.11240542185215549,0.23444882217254348,0.31000992121132276,0.6678329815499877,0.9334690976446789,0.6380568589328935,0.19934957755980798,0.25093542821197223,0.2043069949180387,0.012264119535826772,0.20277315104919436,0.9489136817381092
