epoch,train_loss,val_loss,train_object_loss,train_event_loss,train_attribute_loss,val_object_loss,val_event_loss,val_attribute_loss,val_object_macro_f1,val_event_macro_f1,val_attribute_macro_f1,train_changeflag_loss,val_changeflag_loss,val_changeflag_f1
14,1.1839639544487,3.4840741730050038,0.23460901158911582,0.42818100784571117,0.4937850880713863,1.1397804486516274,1.2617905935958813,0.9978645809582973,0.219866143317763,0.27157671525552823,0.21008617273051622,0.05477769411247195,0.16927709141255995,0.9544392523364486
15,1.1173393166702212,3.6596968209272935,0.2179022650909788,0.40370350029632335,0.47066075224002807,1.211425511803674,1.3295840312187608,1.0310740671855838,0.2317810373747744,0.2722790333036254,0.20896653779502886,0.050145584251020704,0.17522639545955157,0.9531615925058547
16,1.0550416202945563,3.9373133133508658,0.2003111501458947,0.38237527399572707,0.450180915248303,1.317408883208899,1.4308025613427162,1.0990201468138319,0.2179967766373293,0.2714976624990432,0.21336292042055016,0.04434855720952494,0.1801632986354985,0.9535020600353149
17,0.9979889520252024,3.927706418264853,0.18729275419511868,0.36114035103157277,0.4298166789626347,1.3104165645414276,1.4489363769167347,1.0789834014875324,0.22221447665167282,0.2781145306310392,0.21093767022081086,0.03947831986770602,0.17874005882951774,0.9543325526932084
18,0.9553584460993759,4.087349281891396,0.17693891535505993,0.34472257581375937,0.41486090080428667,1.3992532034355558,1.4891988864462626,1.1100757776906616,0.21888886326749557,0.27390943612971275,0.2113092261915385,0.037672094574183905,0.1776427896203179,0.9555555555555556
19,0.9061548445970957,4.103469003972254,0.16523239590966973,0.3273482666215824,0.3975490083676258,1.3974272267598855,1.499369756073544,1.1155125154672485,0.2338700963115207,0.27409622812049605,0.211358195683823,0.03205034414036129,0.18231903906225375,0.9605568445475638
20,0.8697042647208876,4.270022645200553,0.15600891871989228,0.3146263674925302,0.3845734082105506,1.4783637841281139,1.5437831364474015,1.153407475175826,0.21561509366184337,0.27557643765839457,0.21155976457554057,0.028991133977040534,0.18893631695965796,0.9518779342723005
21,0.8392460328022032,4.322146999208551,0.14979536632317622,0.3021041781620215,0.3729815742441716,1.462859087182503,1.5942652554398304,1.1701622734238442,0.21431861536556848,0.2678658809326248,0.2077430209655213,0.02872982715747056,0.18972079406835532,0.9536112742219612
22,0.8134059350909167,4.49896869102591,0.1432462164577637,0.2939034219234044,0.3628932446923875,1.5645878349283808,1.633172503868608,1.2053799243937982,0.20637653476570592,0.27104645896960095,0.21041928630227824,0.026726102811917094,0.1916568047048426,0.9530516431924883
23,0.7881748498851107,4.529426631566725,0.13795964527903623,0.2836243953868633,0.35437595207272593,1.5598539188259135,1.6600129194067497,1.2127127351337357,0.21749987576297844,0.2714930486097687,0.20924915253403653,0.02442971055346136,0.19369405677149953,0.9506462984723855
24,0.766994796181453,4.527830402121732,0.13327943835094685,0.2751448659496453,0.34722846905693755,1.5569894314302426,1.6586714770742936,1.2163681913363307,0.2126005263199804,0.26958714167240966,0.20758176950385535,0.022684041776815215,0.19160251861046018,0.9518779342723005
25,0.7536590354133198,4.624158942385724,0.13015825762093522,0.27062293432141077,0.34158694493861597,1.5985677858422462,1.702325169879355,1.2273462418662875,0.20756781729532572,0.2709532586074026,0.21271881759760694,0.02258179347450269,0.19183947077315106,0.9543325526932084
26,0.7415894734040471,4.716434241713662,0.1275574310704042,0.26600962149277896,0.3370313572747107,1.6369694789969607,1.7309333665394468,1.2519179871305823,0.2089194536263634,0.2617450352800533,0.2099724289767776,0.02198212181808043,0.19322681270147624,0.9523809523809523
27,0.7328225952068358,4.688248519050448,0.1256357762991017,0.26286076771393985,0.3331710009174493,1.6203757480865246,1.7252997096235816,1.2467805593225516,0.21196698029142194,0.2669247237800061,0.2101930288157141,0.022310097218412935,0.19158485090654148,0.9543325526932084
28,0.7225654998808416,4.7053759088249585,0.1226861686196946,0.2586269225100525,0.3307404581827062,1.6349077070327966,1.7202742805116271,1.2541562631530196,0.2111790041281202,0.26858485987970343,0.20982280632085382,0.02102390132161952,0.192075325837849,0.9562171628721541
29,0.7205626596021288,4.681238833226655,0.12332848675605905,0.2580625967670033,0.3291152595108702,1.6267295215082795,1.7165303454783403,1.241013702103182,0.21727571434875093,0.27360342072278376,0.2109349456922125,0.0201126302713315,0.19393056457077987,0.958792803250145
